TIMESTAMP,OBSERVED,SCORE,INITIAL_Y,GROWTH_RATE,DECAY_RATE,BASELINE,WINTER_WEIGHT,AUTUMN_WEIGHT,WINTER_PEAK,AUTUMN_PEAK,WINTER_WIDTH,AUTUMN_WIDTH,SUMMER_DIP,SUMMER_LOW,SUMMER_WIDTH
2026-05-06 19:30:05,redwing_observed.csv,0.06744988509909841148355118788,1.059,0.206,2.085,0.0,1.162,0.241,1.1,11.94,3.179,4.504,0.052,7.41,4.617
2026-05-06 19:30:05,redwing_observed.csv,0.1736600651067150393360820732,1.181,0.805,1.97,0.0,1.193,0.026,3.43,11.32,2.786,3.387,0.356,6.13,4.617
2026-05-06 19:30:06,redwing_observed.csv,0.1965251709804285521767935069,0.898,0.913,3.113,0.0,1.248,0.129,3.27,11.16,3.573,3.717,0.218,5.54,1.843
2026-05-06 19:30:06,redwing_observed.csv,0.1969204909598019340466536544,0.833,1.455,1.731,0.0,1.216,0.229,1.66,11.95,1.526,2.903,0.191,6.95,4.211
2026-05-06 19:30:06,redwing_observed.csv,0.2240441900092749646659966031,0.589,1.739,2.872,0.0,0.927,0.181,2.66,11.17,2.438,3.523,0.006,5.88,3.785
2026-05-06 19:30:06,redwing_observed.csv,0.3441513473089352582120008766,0.984,1.219,2.261,0.0,1.401,0.35,3.42,11.87,1.028,4.144,0.2,5.79,1.336
2026-05-06 19:30:07,redwing_observed.csv,0.1978320716350373114838313609,1.095,1.711,0.408,0.0,0.736,0.375,1.76,11.45,3.789,2.273,0.193,6.4,2.948
2026-05-06 19:30:07,redwing_observed.csv,0.09536495608763153970501232746,0.692,0.226,2.057,0.0,0.803,0.615,1.2,11.89,3.755,5.119,0.032,7.24,3.748
2026-05-06 19:30:07,redwing_observed.csv,0.1487171520739454152935067674,1.204,1.579,3.245,0.0,1.4,0.442,1.25,11.66,2.776,4.083,0.33,5.89,4.066
2026-05-06 19:30:08,redwing_observed.csv,0.1412872944436177411903961879,1.171,0.511,2.521,0.0,0.928,0.166,0.83,11.27,1.552,1.684,0.199,6.4,3.806
2026-05-06 19:30:08,redwing_observed.csv,0.1692516383414339426000927569,1.068,1.064,2.436,0.0,0.966,0.016,0.55,11.76,1.75,5.839,0.35,7.23,4.59
2026-05-06 19:30:08,redwing_observed.csv,0.2398192779300674482792912612,0.882,1.36,1.462,0.0,0.833,0.041,3.26,11.85,1.466,3.316,0.252,7.72,2.288
2026-05-06 19:30:08,redwing_observed.csv,0.1925204136814551619212904065,1.123,0.425,2.209,0.0,1.415,0.765,1.14,11.04,1.696,5.757,0.07,7.81,2.813
2026-05-06 19:30:09,redwing_observed.csv,0.1077323550084541917916273723,0.701,0.238,2.636,0.0,1.285,0.269,0.94,11.78,1.467,4.78,0.202,5.96,2.101
2026-05-06 19:30:09,redwing_observed.csv,0.2118837260670755326326502356,0.675,1.025,1.072,0.0,0.961,0.075,2.52,11.86,1.91,4.193,0.346,7.78,1.426
